no,token,pos,actual_label,predicted_label,sent_no,token_no,sent
241,Ἀχαιίης,n-s---fg-,place,0,1992,22,καί σφι ἱρά ἐστι ἐν Ἀθήνῃσι ἱδρυμένα τῶν οὐδὲν μέτα τοῖσι λοιποῖσι Ἀθηναίοισι ἄλλα τε κεχωρισμένα τῶν ἄλλων ἱρῶν καὶ δὴ καὶ Ἀχαιίης Δήμητρος ἱρόν τε καὶ ὄργια
242,Ἀθηνέων,n-p---mg-,place,0,1997,22,Λακεδαιμόνιοι δέ ὥς σφι αἰεὶ τὠυτὸ πρόφαντον ἐγίνετο πέμπουσι Ἀγχιμόλιον τὸν Ἀστέρος ἐόντα τῶν ἀστῶν ἄνδρα δόκιμον σὺν στρατῷ ἐξελῶντα Πεισιστρατίδας ἐξ Ἀθηνέων ὅμως καὶ ξεινίους σφι ἐόντας τὰ μάλιστα
243,Ἰωνίην,n-s---fa-,place,0,2008,10,ὅσα δὲ ἐλευθερωθέντες ἔρξαν ἢ ἔπαθον ἀξιόχρεα ἀπηγήσιος πρὶν ἢ Ἰωνίην τε ἀποστῆναι ἀπὸ Δαρείου καὶ Ἀρισταγόρεα τὸν Μιλήσιον ἀπικόμενον ἐς Ἀθήνας χρηίσαι σφέων βοηθέειν ταῦτα πρῶτα φράσω
244,Μιλήσιον,a-s---ma-,ethnic,0,2008,18,ὅσα δὲ ἐλευθερωθέντες ἔρξαν ἢ ἔπαθον ἀξιόχρεα ἀπηγήσιος πρὶν ἢ Ἰωνίην τε ἀποστῆναι ἀπὸ Δαρείου καὶ Ἀρισταγόρεα τὸν Μιλήσιον ἀπικόμενον ἐς Ἀθήνας χρηίσαι σφέων βοηθέειν ταῦτα πρῶτα φράσω
245,Ἀθηναίους,n-p---ma-,ethnic,0,2010,4,μετὰ δὲ τετραφύλους ἐόντας Ἀθηναίους δεκαφύλους ἐποίησε τῶν Ἴωνος παίδων Γελέοντος καὶ Αἰγικόρεος καὶ Ἀργάδεω καὶ Ὅπλητος ἀπαλλάξας τὰς ἐπωνυμίας ἐξευρὼν δὲ ἑτέρων ἡρώων ἐπωνυμίας ἐπιχωρίων πάρεξ Αἴαντος
246,Λακεδαιμόνιον,a-s---ma-,ethnic,0,2023,3,ἐπικαλέεται Κλεομένεα τὸν Λακεδαιμόνιον γενόμενον ἑωυτῷ ξεῖνον ἀπὸ τῆς Πεισιστρατιδέων πολιορκίης
247,Ἀχαιός,a-s---mn-,ethnic,0,2032,10,ὁ δὲ εἶπε ὦ γύναι ἀλλʼ οὐ Δωριεύς εἰμι ἀλλʼ Ἀχαιός
248,Σαρδίων,n-p---mg-,place,ethnic,2037,14,ἀπικομένων δὲ τῶν ἀγγέλων ἐς τὰς Σάρδις καὶ λεγόντων τὰ ἐντεταλμένα Ἀρταφρένης ὁ Ὑστάσπεος Σαρδίων ὕπαρχος ἐπειρώτα τίνες ἐόντες ἄνθρωποι καὶ κοῦ γῆς οἰκημένοι δεοίατο Περσέων σύμμαχοι γενέσθαι πυθόμενος δὲ πρὸς τῶν ἀγγέλων ἀπεκορύφου σφι τάδε
249,Ταναγραῖοί,n-p---mn-,ethnic,0,2055,18,ὡς ἐπυνθάνοντο δὲ λεγόντων αὐτῶν τῶν ἄγχιστα δέεσθαι εἶπαν οἱ Θηβαῖοι ἀκούσαντες τούτων οὐκ ὦν ἄγχιστα ἡμέων οἰκέουσι Ταναγραῖοί τε καὶ Κορωναῖοι καὶ Θεσπιέες
250,Αἰγινητέων,n-p---mg-,ethnic,0,2090,4,Ἀργείων μέν νυν καὶ Αἰγινητέων αἱ γυναῖκες ἐκ τόσου κατʼ ἔριν τὴν Ἀθηναίων περόνας ἔτι καὶ ἐς ἐμὲ ἐφόρεον μέζονας ἢ πρὸ τοῦ τῆς δὲ ἔχθρης τῆς πρὸς Αἰγινήτας ἐξ Ἀθηναίων γενομένης ἀρχὴ κατὰ τὰ εἴρηται ἐγένετο
251,Αἰγινῆταί,n-p---mn-,ethnic,0,2092,0,Αἰγινῆταί τε δὴ ἐδηίουν τῆς Ἀττικῆς τὰ παραθαλάσσια καὶ Ἀθηναίοισι ὁρμημένοισι ἐπʼ Αἰγινήτας στρατεύεσθαι ἦλθε μαντήιον ἐκ Δελφῶν ἐπισχόντας ἀπὸ τοῦ Αἰγινητέων ἀδικίου τριήκοντα ἔτεα τῷ ἑνὶ καὶ τριηκοστῷ Αἰακῷ τέμενος ἀποδέξαντας ἄρχεσθαι τοῦ πρὸς Αἰγινήτας πολέμου καί σφι χωρήσειν τὰ βούλονται
252,Θεσπρωτοὺς,n-p---ma-,ethnic,place,2113,4,πέμψαντι γάρ οἱ ἐς Θεσπρωτοὺς ἐπʼ Ἀχέροντα ποταμὸν ἀγγέλους ἐπὶ τὸ νεκυομαντήιον παρακαταθήκης πέρι ξεινικῆς οὔτε σημανέειν ἔφη ἡ Μέλισσα ἐπιφανεῖσα οὔτε κατερέειν ἐν τῷ κέεται χώρῳ ἡ παρακαταθήκη
253,Ἀθήναιον,n-s---na-,ethnic,0,2123,37,πολεμεόντων δὲ σφέων παντοῖα καὶ ἄλλα ἐγένετο ἐν τῇσι μάχῃσι ἐν δὲ δὴ καὶ Ἀλκαῖος ὁ ποιητὴς συμβολῆς γενομένης καὶ νικώντων Ἀθηναίων αὐτὸς μὲν φεύγων ἐκφεύγει τὰ δέ οἱ ὅπλα ἴσχουσι Ἀθηναῖοι καί σφεα ἀνεκρέμασαν πρὸς τὸ Ἀθήναιον τὸ ἐν Σιγείῳ
254,Ἀσίην,n-s---fa-,place,0,2126,9,Ἱππίης δὲ ἐπείτε ἀπίκετο ἐκ τῆς Λακεδαίμονος ἐς τὴν Ἀσίην πᾶν χρῆμα ἐκίνεε διαβάλλων τε τοὺς Ἀθηναίους πρὸς τὸν Ἀρταφρένεα καὶ ποιέων ἅπαντα ὅκως αἱ Ἀθῆναι γενοίατο ὑπʼ ἑωυτῷ τε καὶ Δαρείῳ
255,Λακεδαιμόνιον,a-s---ma-,ethnic,0,2133,12,πολλοὺς γὰρ οἶκε εἶναι εὐπετέστερον διαβάλλειν ἢ ἕνα εἰ Κλεομένεα μὲν τὸν Λακεδαιμόνιον μοῦνον οὐκ οἷός τε ἐγένετο διαβάλλειν τρεῖς δὲ μυριάδας Ἀθηναίων ἐποίησε τοῦτο
256,Σάρδισι,n-p---fd-,place,ethnic,2150,3,ἦσαν ἐν τῇσι Σάρδισι οἰκίαι αἱ μὲν πλεῦνες καλάμιναι ὅσαι δʼ αὐτέων καὶ πλίνθιναι ἦσαν καλάμου εἶχον τὰς ὀροφάς
257,Σάρδιες,n-p---mn-,place,0,2154,1,καὶ Σάρδιες μὲν ἐνεπρήσθησαν ἐν δὲ αὐτῇσι καὶ ἱρὸν ἐπιχωρίης θεοῦ Κυβήβης
258,Σάρδισι,v3ppia---,place,ethnic,2157,4,καὶ κως ἐν μὲν Σάρδισι οὐκέτι ἐόντας τοὺς Ἴωνας εὑρίσκουσι ἑπόμενοι δὲ κατὰ στίβον αἱρέουσι αὐτοὺς ἐν Ἐφέσῳ
259,Μιλήσιον,a-s---ma-,ethnic,0,2170,23,βασιλέι δὲ Δαρείῳ ὡς ἐξαγγέλθη Σάρδις ἁλούσας ἐμπεπρῆσθαι ὑπό τε Ἀθηναίων καὶ Ἰώνων τὸν δὲ ἡγεμόνα γενέσθαι τῆς συλλογῆς ὥστε ταῦτα συνυφανθῆναι τὸν Μιλήσιον Ἀρισταγόρην πρῶτα μὲν λέγεται αὐτόν ὡς ἐπύθετο ταῦτα Ἰώνων οὐδένα λόγον ποιησάμενον εὖ εἰδότα ὡς οὗτοί γε οὐ καταπροΐξονται ἀποστάντες εἰρέσθαι οἵτινες εἶεν οἱ Ἀθηναῖοι μετὰ δὲ πυθόμενον αἰτῆσαι τὸ τόξον λαβόντα δὲ καὶ ἐπιθέντα δὲ ὀιστὸν ἄνω πρὸς τὸν οὐρανὸν ἀπεῖναι καί μιν ἐς τὸν ἠέρα βάλλοντα εἰπεῖν ὦ Ζεῦ ἐκγενέσθαι μοι Ἀθηναίους τίσασθαι εἴπαντα δὲ ταῦτα προστάξαι ἑνὶ τῶν θεραπόντων δείπνου προκειμένου αὐτῷ ἐς τρὶς ἑκάστοτε εἰπεῖν δέσποτα μέμνεο τῶν Ἀθηναίων
260,Μιλήσιον,a-s---ma-,ethnic,0,2171,9,προστάξας δὲ ταῦτα εἶπε καλέσας ἐς ὄψιν Ἱστιαῖον τὸν Μιλήσιον τὸν ὁ Δαρεῖος κατεῖχε χρόνον ἤδη πολλόν πυνθάνομαι Ἱστιαῖε ἐπίτροπον τὸν σόν τῷ σὺ Μίλητον ἐπέτρεψας νεώτερα ἐς ἐμὲ πεποιηκέναι πρήγματα
261,Σαρδίων,n-p---fg-,place,ethnic,2172,23,ἄνδρας γάρ μοι ἐκ τῆς ἑτέρης ἠπείρου ἐπαγαγών καὶ Ἴωνας σὺν αὐτοῖσι τοὺς δώσοντας ἐμοὶ δίκην τῶν ἐποίησαν τούτους ἀναγνώσας ἅμα ἐκείνοισι ἕπεσθαι Σαρδίων με ἀπεστέρησε
262,Ἱστιαῖος,a-s---mn-,ethnic,0,2173,3,εἶπε πρὸς ταῦτα Ἱστιαῖος βασιλεῦ κοῖον ἐφθέγξαο ἔπος ἐμὲ βουλεῦσαι πρῆγμα ἐκ τοῦ σοί τι ἢ μέγα ἢ σμικρὸν ἔμελλε λυπηρὸν ἀνασχήσειν
263,Ἱστιαῖος,n-s---mn-,ethnic,0,2178,0,Ἱστιαῖος μὲν λέγων ταῦτα διέβαλλε Δαρεῖος δὲ ἐπείθετο καί μιν ἀπίει ἐντειλάμενος ἐπεὰν τὰ ὑπέσχετό οἱ ἐπιτελέα ποιήσῃ παραγίνεσθαί οἱ ὀπίσω ἐς τὰ Σοῦσα
264,Σαρδίων,n-p---mg-,place,ethnic,2179,8,ἐν ᾧ δὲ ἡ ἀγγελίη τε περὶ τῶν Σαρδίων παρὰ βασιλέα ἀνήιε καὶ Δαρεῖος τὰ περὶ τὸ τόξον ποιήσας Ἱστιαίῳ ἐς λόγους ἦλθε καὶ Ἱστιαῖος μεμετιμένος ὑπὸ Δαρείου ἐκομίζετο ἐπὶ θάλασσαν ἐν τούτῳ παντὶ τῷ χρόνῳ ἐγίνετο τάδε
265,Ἱστιαῖος,n-s---mn-,ethnic,0,2179,24,ἐν ᾧ δὲ ἡ ἀγγελίη τε περὶ τῶν Σαρδίων παρὰ βασιλέα ἀνήιε καὶ Δαρεῖος τὰ περὶ τὸ τόξον ποιήσας Ἱστιαίῳ ἐς λόγους ἦλθε καὶ Ἱστιαῖος μεμετιμένος ὑπὸ Δαρείου ἐκομίζετο ἐπὶ θάλασσαν ἐν τούτῳ παντὶ τῷ χρόνῳ ἐγίνετο τάδε
266,Καρσὶ,n-s---md-,ethnic,0,2202,4,καί κως ταῦτα τοῖσι Καρσὶ ἐξαγγέλθη πρότερον ἢ τὸν Δαυρίσην ἀπικέσθαι
267,Σαρδίων,n-p---mg-,place,ethnic,2215,8,οὗτος μὲν δὴ οὕτω ἐτελεύτησε Ἀρταφρένης δὲ ὁ Σαρδίων ὕπαρχος καὶ Ὀτάνης ὁ τρίτος στρατηγὸς ἐτάχθησαν ἐπὶ τὴν Ἰωνίην καὶ τὴν προσεχέα Αἰολίδα στρατεύεσθαι
268,Ἱστιαῖος,n-s---mn-,ethnic,0,2218,41,πρὸς ταῦτα δὴ ὦν συγκαλέσας τοὺς συστασιώτας ἐβουλεύετο λέγων ὡς ἄμεινον σφίσι εἴη κρησφύγετόν τι ὑπάρχον εἶναι ἢν ἄρα ἐξωθέωνται ἐκ τῆς Μιλήτου εἴτε δὴ ὦν ἐς Σαρδὼ ἐκ τοῦ τόπου τούτου ἄγοι ἐς ἀποικίην εἴτε ἐς Μύρκινον τὴν Ἠδωνῶν τὴν Ἱστιαῖος ἐτείχεε παρὰ Δαρείου δωρεὴν λαβών
269,Ἰωνίην,n-s---fa-,place,0,2222,3,Ἀρισταγόρης μέν νυν Ἰωνίην ἀποστήσας οὕτω τελευτᾷ
270,Ἱστιαῖος,a-s---mn-,ethnic,0,2223,0,Ἱστιαῖος δὲ ὁ Μιλήτου τύραννος μεμετιμένος ὑπὸ Δαρείου παρῆν ἐς Σάρδις
271,Σαρδίων,n-p---fg-,place,ethnic,2224,9,ἀπιγμένον δὲ αὐτὸν ἐκ τῶν Σούσων εἴρετο Ἀρταφρένης ὁ Σαρδίων ὕπαρχος κατὰ κοῖόν τι δοκέοι Ἴωνας ἀπεστάναι
272,Ἱστιαῖος,a-s---mn-,ethnic,0,2225,0,Ἱστιαῖος δὲ δείσας ὡς συνιέντα Ἀρταφρένεα ὑπὸ τὴν πρώτην ἐπελθοῦσαν νύκτα ἀπέδρη ἐπὶ θάλασσαν βασιλέα Δαρεῖον ἐξηπατηκώς
273,Ἱστιαῖος,n-s---mn-,ethnic,0,2229,7,ἐνθαῦτα δὴ εἰρωτώμενος ὑπὸ τῶν Ἰώνων ὁ Ἱστιαῖος κατʼ ὅ τι προθύμως οὕτω ἐπέστειλε τῷ Ἀρισταγόρῃ ἀπίστασθαι ἀπὸ βασιλέος καὶ κακὸν τοσοῦτον εἴη Ἴωνας ἐξεργασμένος τὴν μὲν γενομένην αὐτοῖσι αἰτίην οὐ μάλα ἐξέφαινε ὁ δὲ ἔλεγέ σφι ὡς βασιλεὺς Δαρεῖος ἐβουλεύσατο Φοίνικας μὲν ἐξαναστήσας ἐν τῇ Ἰωνίῃ κατοικίσαι Ἴωνας δὲ ἐν τῇ Φοινίκῃ καὶ τούτων εἵνεκα ἐπιστείλειε
274,Ἱστιαῖος,n-s---mn-,ethnic,0,2231,3,μετὰ δὲ ὁ Ἱστιαῖος διʼ ἀγγέλου ποιεύμενος Ἑρμίππου ἀνδρὸς Ἀταρνίτεω τοῖσι ἐν Σάρδισι ἐοῦσι Περσέων ἔπεμπε βυβλία ὡς προλελεσχηνευμένων αὐτῷ ἀποστάσιος πέρι
275,Ἱστιαῖος,n-s---mn-,ethnic,0,2237,9,καὶ δὴ νυκτὸς γὰρ ἐούσης βίῃ ἐπειρᾶτο κατιὼν ὁ Ἱστιαῖος ἐς τὴν Μίλητον τιτρώσκεται τὸν μηρὸν ὑπό τευ τῶν Μιλησίων
276,Ἱστιαῖος,n-s---mn-,ethnic,0,2240,0,Ἱστιαῖος μέν νυν καὶ Μυτιληναῖοι ἐποίευν ταῦτα
277,Ἐρυθραῖοί,n-p---mn-,ethnic,0,2250,3,πρὸς δὲ τούτοισι Ἐρυθραῖοί τε ἐτάσσοντο καὶ Φωκαέες Ἐρυθραῖοι μὲν ὀκτὼ νέας παρεχόμενοι Φωκαέες δὲ τρεῖς
278,Μιλησίου,n-s---mg-,ethnic,0,2255,12,ταῦτα ἐπιλεγόμενοι συλλέξαντες τῶν Ἰώνων τοὺς τυράννους οἳ ὑπʼ Ἀρισταγόρεω μὲν τοῦ Μιλησίου καταλυθέντες τῶν ἀρχέων ἔφευγον ἐς Μήδους ἐτύγχανον δὲ τότε συστρατευόμενοι ἐπὶ τὴν Μίλητον τούτων τῶν ἀνδρῶν τοὺς παρεόντας συγκαλέσαντες ἔλεγόν σφι τάδε
279,Μιλησίου,n-s---mg-,ethnic,0,2268,22,ὁ δὲ Αἰάκης παρʼ ὅτευ τοὺς λόγους ἐδέκοντο οἱ Σάμιοι παῖς μὲν ἦν Συλοσῶντος τοῦ Αἰάκεος τύραννος δὲ ἐὼν Σάμου ὑπὸ τοὺ Μιλησίου Ἀρισταγόρεω ἀπεστέρητο τὴν ἀρχὴν κατά περ οἱ ἄλλοι τῆς Ἰωνίης τύραννοι
280,Καρσὶ,n-p---fd-,ethnic,0,2287,20,τῆς δὲ Μιλησίων χώρης αὐτοὶ μὲν οἱ Πέρσαι εἶχον τὰ περὶ τὴν πόλιν καὶ τὸ πεδίον τὰ δὲ ὑπεράκρια ἔδοσαν Καρσὶ Πηδασεῦσι ἐκτῆσθαι
281,Ζάγκλην,n-s---fa-,ethnic,0,2298,29,μαθὼν δὲ ταῦτα ὁ Ῥηγίου τύραννος Ἀναξίλεως τότε ἐὼν διάφορος τοῖσι Ζαγκλαίοισι συμμίξας τοῖσι Σαμίοισι ἀναπείθει ὡς χρεὸν εἴη Καλὴν μὲν ἀκτήν ἐπʼ ἣν ἔπλεον ἐᾶν χαίρειν τὴν δὲ Ζάγκλην σχεῖν ἐοῦσαν ἔρημον ἀνδρῶν
282,Ζάγκλην,n-s---fa-,ethnic,place,2299,7,πειθομένων δὲ τῶν Σαμίων καὶ σχόντων τὴν Ζάγκλην ἐνθαῦτα οἱ Ζαγκλαῖοι ὡς ἐπύθοντο ἐχομένην τὴν πόλιν ἑωυτῶν ἐβοήθεον αὐτῇ καὶ ἐπεκαλέοντο Ἱπποκράτεα τὸν Γέλης τύραννον
283,Ζάγκλην,n-s---fa-,ethnic,0,2307,7,Σάμιοι δὲ ἀπαλλαχθέντες Μήδων ἀπονητὶ πόλιν καλλίστην Ζάγκλην περιεβεβλέατο
284,Μιλησίῳ,n-s---md-,ethnic,0,2311,3,Ἱστιαίῳ δὲ τῷ Μιλησίῳ ἐόντι περὶ Βυζάντιον καὶ συλλαμβάνοντι τὰς Ἰώνων ὁλκάδας ἐκπλεούσας ἐκ τοῦ Πόντου ἐξαγγέλλεται τὰ περὶ τὴν Μίλητον γενόμενα
285,Ἱστιαῖος,n-s---mn-,ethnic,0,2313,16,τούτων τε δὴ ἐφόνευσε συχνούς καὶ τῶν λοιπῶν Χίων οἷα δὴ κεκακωμένων ἐκ τῆς ναυμαχίης ὁ Ἱστιαῖος ἔχων τοὺς λεσβίους ἐπεκράτησε ἐκ Πολίχνης τῆς Χίων ὁρμώμενος
286,Ἱστιαῖος,n-s---mn-,ethnic,0,2316,23,ταῦτα μὲν σφι σημήια ὁ θεὸς προέδεξε μετὰ δὲ ταῦτα ἡ ναυμαχίη ὑπολαβοῦσα ἐς γόνυ τὴν πόλιν ἔβαλε ἐπὶ δὲ τῇ ναυμαχίῃ ἐπεγένετο Ἱστιαῖος Λεσβίους ἄγων
287,Ἱστιαῖος,n-s---mn-,ethnic,0,2318,3,ἐνθεῦτεν δὲ ὁ Ἱστιαῖος ἐστρατεύετο ἐπὶ Θάσον ἄγων Ἰώνων καὶ Αἰολέων συχνούς
288,Ἱστιαῖος,n-s---mn-,ethnic,0,2323,13,τό τε δὴ ἔργον τῆς ἵππου τοῦτο ἐγένετο καὶ τετραμμένων τῶν Ἑλλήνων ὁ Ἱστιαῖος ἐλπίζων οὐκ ἀπολέεσθαι ὑπὸ βασιλέος διὰ τὴν παρεοῦσαν ἁμαρτάδα φιλοψυχίην τοιήνδε τινὰ ἀναιρέεται
289,Ἱστιαῖος,n-s---mn-,ethnic,0,2324,21,ὡς φεύγων τε κατελαμβάνετο ὑπὸ ἀνδρὸς Πέρσεω καὶ ὡς καταιρεόμενος ὑπʼ αὐτοῦ ἔμελλε συγκεντηθήσεσθαι Περσίδα γλῶσσαν μετεὶς καταμηνύει ἑωυτὸν ὡς εἴη Ἱστιαῖος ὁ Μιλήσιος
290,Σαρδίων,n-p---mg-,place,ethnic,2325,19,νῦν δέ μιν αὐτῶν τε τούτων εἵνεκα καὶ ἵνα μὴ διαφυγὼν αὖτις μέγας παρὰ βασιλέι γένηται Ἀρταφρένης τε ὁ Σαρδίων ὕπαρχος καὶ ὁ λαβὼν Ἅρπαγος ὡς ἀπίκετο ἀγόμενος ἐς Σάρδις τὸ μὲν αὐτοῦ σῶμα αὐτοῦ ταύτῃ ἀνεσταύρωσαν τὴν δὲ κεφαλὴν ταριχεύσαντες ἀνήνεικαν παρὰ βασιλέα Δαρεῖον ἐς Σοῦσα
291,Ἀθηνέων,n-p---mg-,place,0,2335,7,καί σφεας ὡς οὐδεὶς ἐκάλεε ἐκτρέπονται ἐπʼ Ἀθηνέων
292,Ἀθήνῃσι,n-p---fd-,place,ethnic,2336,3,ἐν δὲ τῇσι Ἀθήνῃσι τηνικαῦτα εἶχε μὲν τὸ πᾶν κράτος Πεισίστρατος ἀτὰρ ἐδυνάστευέ γε καὶ Μιλτιάδης ὁ Κυψέλου ἐὼν οἰκίης τεθριπποτρόφου τὰ μὲν ἀνέκαθεν ἀπʼ Αἰακοῦ τε καὶ Αἰγίνης γεγονώς τὰ δὲ νεώτερα Ἀθηναῖος Φιλαίου τοῦ Αἴαντος παιδὸς γενομένου πρώτου τῆς οἰκίης ταύτης Ἀθηναίου
293,Ἀθηναῖος,a-s---mn-,ethnic,0,2336,33,ἐν δὲ τῇσι Ἀθήνῃσι τηνικαῦτα εἶχε μὲν τὸ πᾶν κράτος Πεισίστρατος ἀτὰρ ἐδυνάστευέ γε καὶ Μιλτιάδης ὁ Κυψέλου ἐὼν οἰκίης τεθριπποτρόφου τὰ μὲν ἀνέκαθεν ἀπʼ Αἰακοῦ τε καὶ Αἰγίνης γεγονώς τὰ δὲ νεώτερα Ἀθηναῖος Φιλαίου τοῦ Αἴαντος παιδὸς γενομένου πρώτου τῆς οἰκίης ταύτης Ἀθηναίου
294,Ἀθηναίου,n-s---ng-,ethnic,0,2336,43,ἐν δὲ τῇσι Ἀθήνῃσι τηνικαῦτα εἶχε μὲν τὸ πᾶν κράτος Πεισίστρατος ἀτὰρ ἐδυνάστευέ γε καὶ Μιλτιάδης ὁ Κυψέλου ἐὼν οἰκίης τεθριπποτρόφου τὰ μὲν ἀνέκαθεν ἀπʼ Αἰακοῦ τε καὶ Αἰγίνης γεγονώς τὰ δὲ νεώτερα Ἀθηναῖος Φιλαίου τοῦ Αἴαντος παιδὸς γενομένου πρώτου τῆς οἰκίης ταύτης Ἀθηναίου
295,Σαρδίων,n-p---mg-,place,ethnic,2351,2,Ἀρταφρένης ὁ Σαρδίων ὕπαρχος μεταπεμψάμενος ἀγγέλους ἐκ τῶν πολίων συνθήκας σφίσι αὐτοῖσι τοὺς Ἴωνας ἠνάγκασε ποιέεσθαι ἵνα δωσίδικοι εἶεν καὶ μὴ ἀλλήλους φέροιέν τε καὶ ἄγοιεν
296,Περσέων,n-p---mg-,ethnic,0,2354,19,ὡς δὲ παραπλέων τὴν Ἀσίην ἀπίκετο ὁ Μαρδόνιος ἐς τὴν Ἰωνίην ἐνθαῦτα μέγιστον θῶμα ἐρέω τοῖσι μὴ ἀποδεκομένοισι Ἑλλήνων Περσέων τοῖσι ἑπτὰ Ὀτάνεα γνώμην ἀποδέξασθαι ὡς χρεὸν εἴη δημοκρατέεσθαι Πέρσας
297,Μιλησίου,n-s---mg-,ethnic,0,2364,9,οἱ γὰρ δὴ Θάσιοι οἷα ὑπὸ Ἱστιαίου τε τοῦ Μιλησίου πολιορκηθέντες καὶ προσόδων ἐουσέων μεγαλέων ἐχρέωντο τοῖσι χρήμασι νέας τε ναυπηγεύμενοι μακρὰς καὶ τεῖχος ἰσχυρότερον περιβαλλόμενοι
298,Πέρσης,n-s---mn-,ethnic,0,2370,20,οὗτοί τε δὴ παρεσκευάζοντο ταῦτα καὶ τοῖσι ἥκουσι ἐς τὴν Ἑλλάδα κήρυξι πολλοὶ μὲν ἠπειρωτέων ἔδοσαν τὰ προΐσχετο αἰτέων ὁ Πέρσης πάντες δὲ νησιῶται ἐς τοὺς ἀπικοίατο αἰτήσοντες
299,Σπαρτιητέων,n-p---mg-,ethnic,0,2376,18,ἐν δὲ τῇ Σπάρτῃ τοῦτον τὸν χρόνον ὑπομένων Δημάρητος ὁ Ἀρίστωνος διέβαλλε τὸν Κλεομένεα ἐὼν βασιλεὺς καὶ οὗτος Σπαρτιητέων οἰκίης δὲ τῆς ὑποδεεστέρης κατʼ ἄλλο μὲν οὐδὲν ὑποδεεστέρης
300,Ἀργείην,n-s---fa-,place,0,2378,12,μετὰ δὲ χρόνον οὐ πολλὸν Ἀριστοδήμῳ τεκεῖν τὴν γυναῖκα τῇ οὔνομα εἶναι Ἀργείην
301,Σπαρτιήτας,n-p---ma-,ethnic,0,2383,3,ἐνθαῦτα δὴ τοὺς Σπαρτιήτας κατὰ τὰς τοῦ Μεσσηνίου ὑποθήκας φυλάξαντας τὴν μητέρα τῶν Ἀριστοδήμου παίδων λαβεῖν κατὰ ταὐτὰ τιμῶσαν τὸν πρότερον καὶ σίτοισι καὶ λουτροῖσι οὐκ εἰδυῖαν τῶν εἵνεκεν ἐφυλάσσετο
302,Ἕλλην,n-s---fa-,ethnic,place,2389,13,ὡς δὲ ὁ παρὰ Περσέων λόγος λέγεται αὐτὸς ὁ Περσεὺς ἐὼν Ἀσσύριος ἐγένετο Ἕλλην ἀλλʼ οὐκ οἱ Περσέος πρόγονοι
303,Πυθίους,n-p---ma-,ethnic,0,2393,11,καὶ προξείνους ἀποδεικνύναι τούτοισι προσκεῖσθαι τοὺς ἂν ἐθέλωσι τῶν ἀστῶν καὶ Πυθίους αἱρέεσθαι δύο ἑκάτερον
304,Δελφούς,n-p---ma-,place,0,2394,6,οἱ δὲ Πύθιοι εἰσὶ θεοπρόποι ἐς Δελφούς σιτεόμενοι μετὰ τῶν βασιλέων τὰ δημόσια
305,Μήδους,n-p---ma-,ethnic,0,2416,16,κατὰ μὲν δὴ Δημαρήτου τὴν κατάπαυσιν τῆς βασιληίης οὕτω ἐγένετο ἔφυγε δὲ Δημάρητος ἐκ Σπάρτης ἐς Μήδους ἐκ τοιοῦδε ὀνείδεος
306,Σπαρτιήτας,n-p---ma-,ethnic,0,2439,2,ἐπείτε δὲ Σπαρτιήτας ἄγων ἀπίκετο ἐπὶ ποταμὸν Ἐρασῖνον ὃς λέγεται ῥέειν ἐκ τῆς Στυμφαλίδος λίμνης
307,Σπαρτιήτης,n-s---mn-,ethnic,place,2448,2,ὅκως ὁ Σπαρτιήτης κῆρυξ προσημαίνοι τι Λακεδαιμονίοισι ἐποίευν καὶ οἱ Ἀργεῖοι τὠυτὸ τοῦτο
308,Ἀργείοισι,a-p---md-,ethnic,0,2451,4,ἄριστον γὰρ ποιευμένοισι τοῖσι Ἀργείοισι ἐκ τοῦ κηρύγματος ἐπεκέατο καὶ πολλοὺς μὲν ἐφόνευσαν αὐτῶν πολλῷ δέ τι πλεῦνας ἐς τὸ ἄλσος τοῦ Ἄργου καταφυγόντας περιιζόμενοι ἐφύλασσον
309,Ἀθήνας,n-p---ma-,place,ethnic,2471,14,ταῦτα ἀκούσαντες οἱ Αἰγινῆται ἔσχοντο τῆς ἀγωγῆς ὁμολογίῃ δὲ ἐχρήσαντο τοιῇδε ἐπισπόμενον Λευτυχίδεα ἐς Ἀθήνας ἀποδοῦναι Αἰγινήτῃσι τοὺς ἄνδρας
310,Πέρσης,n-s---mn-,ethnic,0,2509,2,ὁ δὲ Πέρσης τὸ ἑωυτοῦ ἐποίεε ὥστε ἀναμιμνήσκοντός τε αἰεὶ τοῦ θεράποντος μεμνῆσθαί μιν τῶν Ἀθηναίων καὶ Πεισιστρατιδέων προσκατημένων καὶ διαβαλλόντων Ἀθηναίους ἅμα δὲ βουλόμενος ὁ Δαρεῖος ταύτης ἐχόμενος τῆς προφάσιος καταστρέφεσθαι τῆς Ἑλλάδος τοὺς μὴ δόντας αὐτῷ γῆν τε καὶ ὕδωρ
311,Ἀθήνας,n-p---ma-,place,ethnic,2511,4,ἐντειλάμενος δὲ ἀπέπεμπε ἐξανδραποδίσαντας Ἀθήνας καὶ Ἐρέτριαν ἀνάγειν ἑωυτῷ ἐς ὄψιν τὰ ἀνδράποδα
